Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-July-2006,2089.00,2129.00,2070.00,2116.05,2100.691166440357672500,159811,8789,335713556.00,38709,24.22,59.00,27.05
24-July-2006,2022.35,2095.90,1957.00,2063.25,2033.212425925706592760,253293,13519,514998475.00,53218,21.01,138.90,40.90
21-July-2006,2134.00,2134.00,2005.00,2022.35,2049.702943279487516234,205587,10959,421392279.00,50928,24.77,129.00,-111.65
20-July-2006,2082.00,2144.80,2082.00,2134.00,2122.113515853262633914,92410,5182,196104510.00,29492,31.91,62.80,52.00
19-July-2006,2100.00,2116.00,2024.00,2049.40,2063.114459321787221656,137420,7694,283513189.00,31679,23.05,92.00,-50.60
18-July-2006,2128.00,2165.00,2053.00,2070.55,2098.249996198239024316,131518,7436,275957643.00,33498,25.47,112.00,-57.45
17-July-2006,2189.50,2194.00,2110.00,2126.95,2161.664511310048049588,89699,5590,193899145.00,24333,27.13,84.00,-62.55
14-July-2006,2220.00,2220.00,2180.05,2190.70,2199.273404554399775091,128052,7976,281621358.00,39676,30.98,39.95,-29.30
13-July-2006,2201.00,2264.00,2201.00,2251.70,2234.452145587213342599,115120,6707,257230131.00,36224,31.47,63.00,50.70
12-July-2006,2140.00,2274.00,2100.00,2261.15,2228.742670549320064459,176855,9802,394164285.00,52561,29.72,174.00,121.15
11-July-2006,2190.00,2190.00,2155.10,2169.45,2167.964428106368191960,54678,3560,118539959.00,8368,15.30,34.90,-20.55
10-July-2006,2148.00,2189.90,2131.00,2181.70,2170.758233478101616869,95555,5975,207426803.00,15525,16.25,58.90,33.70
7-July-2006,2238.00,2259.00,2136.40,2168.05,2206.801624435074406778,125459,7732,276863125.00,30110,24.00,122.60,-69.95
6-July-2006,2250.00,2260.00,2190.00,2210.90,2217.472380210362290611,154020,9139,341535096.00,38279,24.85,70.00,-39.10
5-July-2006,2195.00,2275.90,2182.05,2267.75,2258.242907403248746163,146949,8081,331846537.00,25362,17.26,93.85,72.75
4-July-2006,2275.00,2322.00,2186.50,2191.00,2243.474901022953520836,174788,9687,392132491.00,50536,28.91,135.50,-84.00
3-July-2006,2235.00,2279.00,2217.00,2263.00,2251.035171044028571076,81061,5000,182471162.00,15458,19.07,62.00,28.00
30-June-2006,2170.00,2249.95,2150.00,2243.10,2226.161443135651685106,195685,9550,435626402.00,87260,44.59,99.95,73.10
29-June-2006,2098.00,2143.00,2098.00,2128.40,2123.563265916110391551,180666,6249,383655681.00,91384,50.58,45.00,30.40
28-June-2006,2040.00,2075.00,2012.00,2069.50,2061.638201918506149214,82043,5124,169142983.00,12953,15.79,63.00,29.50
27-June-2006,2095.00,2137.00,2065.10,2083.25,2094.632784824909215275,179821,9028,376658962.00,38959,21.67,71.90,-11.75
26-June-2006,2190.00,2190.00,2070.00,2081.25,2120.056089115379589703,153060,8615,324495785.00,38168,24.94,120.00,-108.75
25-June-2006,2182.00,2209.00,2160.00,2179.40,2185.828685026018827106,17103,1433,37384228.00,2967,17.35,49.00,-2.60
23-June-2006,2150.00,2175.00,2050.05,2160.75,2138.171952771525233357,220799,10879,472106229.00,58317,26.41,124.95,10.75
22-June-2006,2050.00,2209.00,2050.00,2196.30,2148.147526600081269039,386371,17259,829981908.00,134584,34.83,159.00,146.30
21-June-2006,1960.00,2040.00,1941.00,2028.25,1997.424285462963360265,233053,11502,465505722.00,96779,41.53,99.00,68.25
20-June-2006,2040.00,2049.00,1926.65,1955.20,1994.726373147340889276,206460,10904,411831207.00,89772,43.48,122.35,-84.80
19-June-2006,2115.00,2123.75,2000.00,2056.40,2035.676699591511257889,265858,11599,541200936.00,105870,39.82,123.75,-58.60
16-June-2006,2100.00,2217.90,2061.10,2114.90,2143.795960955093523267,496454,20255,1064296080.00,170796,34.40,156.80,14.90
15-June-2006,1875.00,2101.00,1870.00,2041.10,1953.121172414280697867,424321,19433,828750329.00,110855,26.13,231.00,166.10
14-June-2006,1849.45,1935.00,1820.00,1832.40,1859.521185171627759937,240404,12971,447036331.00,46112,19.18,115.00,-17.05
13-June-2006,1920.00,1949.00,1805.25,1843.00,1892.203052247338910259,254501,11155,481567569.00,106291,41.76,143.75,-77.00
12-June-2006,2049.00,2089.90,1948.05,1964.60,1985.274712034899469958,247339,13654,491035862.00,60435,24.43,141.85,-84.40
9-June-2006,1885.00,2106.85,1869.00,2023.35,2012.911231254017937125,379548,20627,763996432.00,68263,17.99,237.85,138.35
8-June-2006,1948.00,2042.00,1862.00,1881.65,1929.632327443455221990,615972,25762,1188599484.00,205172,33.31,180.00,-66.35
7-June-2006,2130.00,2219.00,1950.00,1988.30,2072.386118524645804083,539179,31127,1117387075.00,140763,26.11,269.00,-141.70
6-June-2006,2248.00,2248.00,2115.00,2128.65,2165.310363414399636381,343217,17235,743171327.00,129792,37.82,133.00,-119.35
5-June-2006,2215.00,2320.00,2200.05,2263.45,2266.133896112786478881,277551,15728,628967729.00,68350,24.63,119.95,48.45
2-June-2006,2180.00,2233.90,2130.90,2191.80,2184.394452461293087547,184334,11157,402658167.00,50330,27.30,103.00,11.80
1-June-2006,2355.00,2380.00,2160.25,2180.40,2249.121334007957163813,274721,16777,617880862.00,109379,39.81,219.75,-174.60
31-May-2006,2430.00,2430.00,2301.00,2318.30,2340.470681784472387481,242716,14762,568069682.00,85976,35.42,129.00,-111.70
30-May-2006,2455.00,2504.90,2436.00,2450.50,2470.440372895128888086,221510,11318,547227247.00,59081,26.67,68.90,-4.50
29-May-2006,2389.70,2460.00,2375.00,2443.80,2430.910395858879913133,213662,9405,519393177.00,77268,36.16,85.00,54.10
26-May-2006,2400.00,2475.00,2343.00,2362.60,2412.266465446894693893,305139,15827,736076577.00,147695,48.40,132.00,-37.40
25-May-2006,2250.00,2438.00,2182.00,2295.45,2290.288016788066297574,575647,27294,1318397426.00,158877,27.60,256.00,45.45
24-May-2006,2345.00,2359.95,2251.00,2268.95,2312.031748330350893525,290031,9328,670560880.00,70861,24.43,108.95,-76.05
23-May-2006,2325.00,2430.00,2190.00,2335.20,2313.386967149531867299,221732,10499,512951919.00,72277,32.60,240.00,10.20
22-May-2006,2531.00,2570.00,2001.00,2328.70,2335.755872356495468277,264800,9572,618508155.00,135260,51.08,569.00,-202.30
19-May-2006,2600.00,2647.90,2295.00,2499.05,2478.347037973731466769,212726,9010,527208852.00,79940,37.58,352.90,-100.95
18-May-2006,2680.00,2690.00,2505.00,2543.10,2565.814468190028998558,186561,8596,478680913.00,86746,46.50,185.00,-136.90
17-May-2006,2690.00,2725.00,2650.00,2702.30,2691.816009342422573723,105326,4309,283518213.00,32438,30.80,75.00,12.30
16-May-2006,2715.05,2715.05,2480.00,2627.40,2649.170106320324850438,483915,10063,1281973152.00,290701,60.07,235.05,-87.65
15-May-2006,2840.00,2849.00,2660.00,2709.75,2752.206936349748339423,208813,7421,574696587.00,83065,39.78,189.00,-130.25
12-May-2006,2747.90,2915.00,2710.00,2837.40,2832.722804440470522661,344468,8760,975782359.00,165951,48.18,205.00,89.50
11-May-2006,2819.45,2819.45,2751.00,2776.55,2783.582982738961192151,50866,2157,141589732.00,24417,48.00,68.45,-42.90
10-May-2006,2780.00,2834.80,2780.00,2813.55,2804.862319290190482099,241755,5083,678089490.00,161638,66.86,54.80,33.55
