Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-December-2012,1827.00,1834.85,1816.05,1826.40,1825.342523661666230219,26731,1658,48793231.00,13471,50.39,18.80,-0.60
6-December-2012,1836.00,1841.55,1805.10,1823.35,1819.383199567834542367,25916,1652,47151135.00,7956,30.70,36.45,-12.65
5-December-2012,1823.00,1834.90,1809.00,1826.25,1825.604717857575635173,24757,1666,45196496.00,6428,25.96,25.90,3.25
4-December-2012,1810.00,1818.95,1802.00,1810.55,1809.674447734001366431,26346,2001,47677683.00,8246,31.30,16.95,0.55
3-December-2012,1827.00,1829.00,1802.60,1820.70,1816.565625397633286677,31436,2793,57105557.00,14236,45.29,26.40,-6.30
30-November-2012,1831.00,1864.00,1820.25,1827.90,1847.196163035338587169,28043,1952,51800922.00,10377,37.00,43.75,-3.10
29-November-2012,1848.00,1868.00,1801.00,1822.75,1845.149758454106280193,41400,3127,76389200.00,11876,28.69,67.00,-25.25
27-November-2012,1836.00,1850.00,1828.00,1841.80,1841.404488078541374474,10695,1298,19693821.00,3315,31.00,22.00,5.80
26-November-2012,1825.00,1841.90,1823.00,1829.80,1834.414398200224971878,13335,776,24461916.00,2108,15.81,18.90,4.80
23-November-2012,1813.95,1831.00,1803.00,1824.35,1820.756851909621640893,22439,1838,40855963.00,4317,19.24,28.00,10.40
22-November-2012,1810.05,1823.95,1797.25,1802.60,1806.293451741973260466,20494,1403,37018178.00,4976,24.28,26.70,-7.45
21-November-2012,1826.00,1833.95,1793.10,1806.30,1808.338161012024495999,22371,1698,40454333.00,5947,26.58,40.85,-19.70
20-November-2012,1850.00,1858.00,1813.20,1824.55,1829.530717529518619436,27525,1789,50357833.00,8218,29.86,44.80,-25.45
19-November-2012,1828.85,1852.75,1815.25,1842.50,1835.898774238922937807,19906,1473,36545401.00,4300,21.60,37.50,13.65
16-November-2012,1844.10,1855.00,1803.00,1817.55,1826.247241964569852551,37708,2504,68864131.00,14949,39.64,52.00,-26.55
15-November-2012,1856.55,1862.00,1825.00,1836.35,1837.213285854616895874,32576,2504,59849060.00,15350,47.12,37.00,-20.20
13-November-2012,1872.05,1889.00,1863.15,1869.05,1875.426810712111990261,6572,475,12325305.00,2769,42.13,25.85,-3.00
12-November-2012,1908.00,1916.00,1871.00,1875.75,1883.294378424973831660,16241,1739,30586584.00,3521,21.68,45.00,-32.25
9-November-2012,1911.00,1919.95,1895.00,1907.60,1906.226051584640829645,22371,2087,42644183.00,3341,14.93,24.95,-3.40
8-November-2012,1931.00,1946.00,1916.00,1924.10,1931.173214384662270737,18047,1341,34851883.00,3503,19.41,30.00,-6.90
7-November-2012,1930.00,1962.75,1921.00,1945.65,1947.987443807161680359,25804,2069,50265868.00,4838,18.75,41.75,15.65
6-November-2012,1945.00,1953.15,1917.00,1935.40,1933.462020905923344947,22960,1676,44392288.00,3424,14.91,36.15,-9.60
5-November-2012,1947.00,1963.00,1935.00,1949.45,1947.647815642685558405,24561,1686,47836178.00,7009,28.54,28.00,2.45
2-November-2012,1919.00,1950.00,1918.90,1945.45,1940.189851779725197446,46215,2702,89665874.00,18183,39.34,31.10,26.45
1-November-2012,1883.00,1912.50,1867.00,1905.25,1901.914561170212765957,39104,4379,74372467.00,10592,27.09,45.50,22.25
31-October-2012,1865.00,1894.75,1854.40,1878.95,1878.018972895863052781,28040,1572,52659652.00,4106,14.64,40.35,13.95
30-October-2012,1917.00,1917.00,1830.00,1871.95,1862.030930963476753007,46135,3475,85904797.00,7033,15.24,87.00,-45.05
29-October-2012,1870.00,1918.20,1869.00,1905.60,1900.084791522535139969,59263,4483,112604725.00,17480,29.50,49.20,35.60
26-October-2012,1830.00,1874.90,1805.05,1869.15,1849.013379653537392610,42602,3170,78771668.00,10479,24.60,69.85,39.15
25-October-2012,1759.00,1846.70,1751.00,1838.25,1813.661460854026283459,107444,6923,194867042.00,16385,15.25,95.70,79.25
23-October-2012,1811.00,1811.00,1783.10,1795.95,1797.394860045821296941,50195,3798,90220235.00,8259,16.45,27.90,-15.05
22-October-2012,1850.00,1850.00,1825.20,1830.70,1836.449469964664310954,15565,1289,28584336.00,3436,22.08,24.80,-19.30
19-October-2012,1838.50,1855.00,1815.00,1849.40,1831.158396653028578460,32507,2070,59525466.00,14708,45.25,40.00,10.90
18-October-2012,1820.00,1847.00,1805.00,1839.50,1828.269332850766075521,33156,2970,60618098.00,8560,25.82,42.00,19.50
17-October-2012,1808.00,1811.85,1782.00,1805.30,1799.104008516941307165,21604,1934,38867843.00,7062,32.69,29.85,-2.70
16-October-2012,1770.00,1810.00,1760.00,1800.55,1782.401702207257762813,42768,3747,76229756.00,10879,25.44,50.00,30.55
15-October-2012,1779.00,1783.00,1761.70,1770.45,1773.314715405589638718,23472,1970,41623243.00,5717,24.36,21.30,-8.55
12-October-2012,1825.00,1825.00,1775.00,1779.45,1791.573575567358763882,33136,2295,59365582.00,17570,53.02,50.00,-45.55
11-October-2012,1810.00,1827.90,1795.00,1808.65,1805.525231624459542927,32380,2219,58462907.00,7464,23.05,32.90,-1.35
10-October-2012,1806.00,1830.00,1788.05,1809.95,1814.128568802038189793,38073,2541,69069317.00,9108,23.92,41.95,3.95
9-October-2012,1795.00,1815.00,1780.05,1804.05,1803.778282369563023513,29727,2034,53620917.00,7419,24.96,34.95,9.05
8-October-2012,1815.00,1819.80,1781.00,1787.55,1793.367437686125729204,49026,3750,87921632.00,23264,47.45,38.80,-27.45
5-October-2012,1860.00,1860.00,1805.00,1810.75,1823.133016468068014459,59752,3347,108935844.00,18788,31.44,55.00,-49.25
4-October-2012,1862.00,1862.60,1822.00,1831.10,1835.028121042749224924,45802,3227,84047958.00,17219,37.59,40.60,-30.90
3-October-2012,1849.00,1871.30,1844.15,1850.00,1854.431607065505125860,41554,2791,77059051.00,12104,29.13,27.15,1.00
1-October-2012,1890.00,1906.10,1873.00,1881.20,1885.357321965897693079,27916,2409,52631635.00,9426,33.77,33.10,-8.80
28-September-2012,1890.00,1911.80,1872.65,1879.30,1888.489442049280926456,31777,2245,60010529.00,11673,36.73,39.15,-10.70
27-September-2012,1926.00,1946.50,1850.00,1878.15,1914.526210308761821256,47901,2988,91707720.00,14974,31.26,96.50,-47.85
26-September-2012,1882.10,1931.95,1871.00,1923.70,1909.141070730754200859,30708,2299,58625904.00,9734,31.70,60.95,41.60
25-September-2012,1921.00,1934.45,1881.95,1893.55,1901.921586349011243266,27661,1852,52609053.00,8938,32.31,52.50,-27.45
24-September-2012,1922.00,1949.90,1906.00,1913.75,1930.079389102916895982,21804,1560,42083451.00,4712,21.61,43.90,-8.25
